ticker,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BHP.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JE.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,My Portfolio,NG.L,NMC.L,NXT.L,OCDO.L,PHNX.L,PPB.L,PRU.L,PSN.L,PSON.L,RB.L,RBS.L,RDSA.L,REL.L,RIO.L,RMV.L,RR.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
LAND.L,0.7883620836893018,0.5599810185856131,0.8027159264837417,0.5859668107705721,0.7919657267502725,0.6120366166295519,0.7447865881850407,0.494141002327089,0.028928652202805327,0.6973285898975622,0.8253808306273015,0.8851213958077158,0.7487415625012414,0.46435586554062247,0.9317420318397296,0.11229503812857317,0.7289282865015466,0.7843977320055937,-0.2600094453027543,0.4806890452937789,-0.025121295231463767,-0.6185099811050634,0.6379444713748192,0.5311285050780805,0.7640081392210029,0.5550676349430456,0.6835704077267611,0.6829963510425933,0.8582138134357445,0.549378422474925,0.12601187289494842,0.357003518768117,-0.5209443848632086,0.718555918887628,0.5304228904594359,0.5392831406966682,0.3443918643036484,0.7625873123097147,0.3290928521582994,0.4270104005892586,-0.5140942911876532,0.6088743712961566,0.7948031532371941,0.3695338189602398,0.7592401524155376,0.19239095848596938,0.3548264740041221,0.7026133613304901,0.8411360834930401,0.7889240888125858,1.0,0.8644920393258247,0.900425508627592,0.6028772046673184,0.7127750624234741,0.12085410055979626,-0.06063890786069237,0.8046478061684917,-0.034067185020198,0.21419966659504727,0.6146085172337199,-0.28302502445493244,0.7514523691778923,0.8169304488519732,0.8632885598498753,-0.09210873948651203,0.7930372473769459,0.49248516071482107,-0.6941237698936985,0.3700625146014024,0.6685678660422337,0.6613772784226664,0.07611992790744124,0.7370813093186073,0.5950683016166561,0.4388703661324844,0.3580419814043763,0.497333655332612,-0.5134048504186722,0.5933926885337366,0.7071643537667318,0.7014052068800455,0.496676051643658,0.41648833279510594,0.7746734591449941,0.5432802217615466,0.28095737510584584,0.34296155397070105,0.5588337891891163,0.4813215856097581,0.43581540213256814,0.6104101348966569,0.6457857259855498,0.8206608136020377,-0.6488854561899703,0.8929552804637251,0.4509772111102242,0.5955178172189395,-0.2858620856063116,0.1613317623651164,0.11450402635152068
LGEN.L,0.8057986632109145,0.7214859195999923,0.8320379312947911,0.7934185014808727,0.7168003845439241,0.7640696657710077,0.9291732639190141,0.42785627892166406,-0.027804677791140004,0.7032645179066472,0.8021132389198431,0.9639514873645815,0.7756520694522804,0.40605625481773544,0.7951738355932815,-0.17286809676516818,0.7981763439635045,0.8051386504956923,-0.5205439192695162,0.7067284496539068,0.06362607192499808,-0.7649348700996723,0.7149879065865811,0.6759466963882608,0.9174333668279967,0.7447662140967926,0.8278614542939978,0.5912071930102102,0.8521943483157418,0.7766953995899947,-0.0023445315361670612,0.5533703054018617,-0.6271921500928548,0.5554701193601986,0.5806635893913139,0.6004977480172157,0.5449799468989628,0.8727151010967281,0.5122292842992139,0.6120712109489742,-0.5508684341254616,0.8322456896974455,0.9169119146266739,0.12489520610300571,0.9101918588384077,0.4458168819135543,0.16337772451814384,0.5644886784934734,0.9088541421674651,0.7724324044299238,0.8644920393258247,1.0,0.948012796864889,0.8164040157296591,0.6294806707626288,0.13015508803880077,-0.0012013999971093108,0.7771176811899276,-0.15639196357517643,0.0007533235312743321,0.4967327175504244,-0.24535227124882716,0.8720093492121349,0.8140640656192734,0.9716345088267674,-0.12156958776656476,0.9199655376057763,0.4723727357498604,-0.8116834044621637,0.3412202865762052,0.58254906756669,0.6627094729556245,0.43276308696892274,0.8798166213795057,0.7765762325319162,0.6058251966705482,0.6207713046168377,0.681424687493181,-0.691184396287555,0.7784593520126306,0.8769400836191,0.8497890617420006,0.6010206815436139,0.45660450309473255,0.7448654676409482,0.7111297082666953,0.13958591327777903,0.5424274079031158,0.7671346193579544,0.236087796921535,0.6574237000610328,0.7412820219072733,0.5816211799794845,0.9145325443588611,-0.686991926054323,0.9456255085382551,0.6301062288986439,0.48783261178297493,-0.5886951549821029,0.4131071352230997,-0.12244258424291335
LLOY.L,0.8588919568443445,0.6646126897009835,0.8431525958671774,0.6991200559912293,0.8114909002350008,0.7369537312040134,0.8525469888088503,0.5045250105091952,-0.06470793500337144,0.8000800436766603,0.8458024388837275,0.9431162618667464,0.8008113213953174,0.4263395345631653,0.8445121825700544,-0.050296920271732146,0.8070165979181309,0.7616329626577272,-0.40401310580310157,0.5832211037739706,-0.05669575983764689,-0.7687900034594404,0.6503633801404172,0.5897644456805107,0.8764010882475765,0.6809260342368623,0.749945407211195,0.6383568407783233,0.9136666316487144,0.6965099659335514,0.022331693887783714,0.4583444715519123,-0.6602911660907766,0.6937530022673869,0.5448090736810625,0.5337508806210081,0.5152681302483477,0.8540679379272752,0.4561671493344511,0.5983042087238151,-0.6087945231846302,0.7491912482508671,0.882637438808635,0.2257925672649601,0.874899895577438,0.3224564676779979,0.2816526413229573,0.6028544173309557,0.934588276384647,0.8158115859112816,0.900425508627592,0.948012796864889,1.0,0.7081593238479973,0.7351070116997872,0.04757781679708284,-0.07397363311833383,0.8514556919103765,-0.19446098195589995,0.1187953015933024,0.4867425349431412,-0.293347646087797,0.856993104146656,0.8634836068712465,0.9582974263121145,-0.09472302244455984,0.9132266557092532,0.4562022926553733,-0.7869394920822499,0.3205065591354724,0.6781092915556366,0.6495010254496886,0.22977583692603307,0.8302529135316609,0.7310237209891125,0.4530839706831481,0.5208498562304998,0.5971232431245881,-0.6933861631391156,0.7388081250191915,0.8196961881935567,0.7898148424633405,0.5686053148608826,0.5158208618079313,0.7538130682580212,0.6435280312124095,0.2148774171999749,0.43335286807470225,0.7115884758244245,0.2665889030743743,0.5831285185105437,0.7492388483077773,0.5654834111887267,0.9085179345638776,-0.6629037882055742,0.9665406907155363,0.5468785069754175,0.5157025278275886,-0.411859468447139,0.33806794585948113,-0.010278580501226414
LSE.L,0.5157193574565038,0.8508473259914157,0.47327494090778394,0.6802846250795161,0.29377867924834755,0.9175412572067984,0.8109329387001007,0.16539194539113536,-0.051032495801189556,0.36397583551118523,0.6334029827655202,0.7556039004114976,0.59375855869751,-0.05752107209400739,0.39616517083910735,-0.5816952072771506,0.7008217307308986,0.5176501689591653,-0.686251235809886,0.8769458178466151,-0.13326053454736428,-0.8553491585224058,0.7104511588598219,0.7523530437523881,0.8898867421416089,0.7830132673248442,0.9106838221855321,0.13228602830563238,0.705606825413541,0.9445024038509579,-0.42993314382450937,0.5925038855642291,-0.7423007646335237,0.1489894554829245,0.5886603125651828,0.6401469801969869,0.8131456041043051,0.9021525931351803,0.7763309102369713,0.6252125517889746,-0.6817998469585467,0.9515644240054747,0.9048380763370453,-0.3742409870834257,0.915795041465998,0.5319026585046707,-0.17719345231346156,0.11648193113019269,0.6760363781887764,0.49477371200696946,0.6028772046673184,0.8164040157296591,0.7081593238479973,1.0,0.23875042015335338,-0.07758267006172292,-0.23326466285288835,0.6373799725896889,-0.46977188794358954,-0.2343065641406255,0.1798558588887954,-0.2941378076241706,0.8914293143180242,0.7788557150879923,0.7717347008362654,-0.07022423022097721,0.839127629059986,0.05328652697774695,-0.7243390160075053,0.5435591268386105,0.05747019006747605,0.7832824313352393,0.7227639680933694,0.8226892760998009,0.95115620839578,0.44168845451333855,0.8528151535553076,0.9016033679835805,-0.7258491999336145,0.8772227800013822,0.918120864605688,0.9298976843963694,0.5967224691888526,0.6307967630478629,0.5228375540333867,0.7649791287325263,-0.0698367078282041,0.8603720807565362,0.9480767049798767,-0.2180241421608241,0.881603093963834,0.8681270391968233,0.22946314265023302,0.8478874383825887,-0.553365896405141,0.7252013314860992,0.8973670019747442,0.03895639460381821,-0.6896238946483093,0.7256388343463437,-0.4946921921502272
MCRO.L,0.8154397451534628,0.19483890115322963,0.7532648201693921,0.3087953659301735,0.8935906042376585,0.31831963578198563,0.41415575900878865,0.8045652836493375,-0.21743106964401657,0.5524718038618854,0.8220335731052815,0.7120933247464609,0.7694899226594365,0.5042059618496706,0.7531347073122209,0.44308899374053795,0.7046603334434666,0.6327718384835962,-0.2043137092962969,0.1511123942142714,-0.05514610432155686,-0.4138928160044895,0.6099129216176424,0.29069925956835085,0.525278258762366,0.4427607472546911,0.45689921545507944,0.8723607868144913,0.7720360573210521,0.31435260657666786,0.17257661894448972,0.030989789626374123,-0.26964399018868024,0.7574590061086481,0.5987170189169747,0.4059861812821267,0.023896458565905603,0.5408570613499754,-0.014585512103213405,0.40665521467923477,-0.41695990872605787,0.327088327216959,0.5871090260066663,0.6450617158095915,0.5176865049068761,-0.03516544814741448,0.28142990749944774,0.7495323341279991,0.6900331510593255,0.5427427589787065,0.7127750624234741,0.6294806707626288,0.7351070116997872,0.23875042015335338,1.0,-0.00010189434031702517,0.029384214924894517,0.5826901111220445,0.06887168508380333,0.21482706048129968,0.6428976585811639,-0.36716179325122894,0.5232139091324352,0.5734724399299975,0.7162414781714636,-0.29255304503189133,0.515745656996677,0.4255856712581202,-0.5567270469617012,0.332303643664135,0.7973804186066163,-0.33547674199484623,-0.16954891542244646,0.6245248228883337,0.2972234496746833,0.35211610089741396,0.0389250708489276,0.1008998053143349,-0.4535800498383619,0.24171556374094946,0.5352883092121996,0.4496599657417645,0.21930634007556157,0.05731060750271665,0.5120920148933586,0.1756307654244494,0.20614434311761776,0.05061105923649837,0.28176941301372826,0.519553750850368,-0.00156686634647597,0.29585534751108344,0.5837910990207438,0.4900960578327201,-0.7207644307121716,0.6766229714992754,0.17467094395340146,0.6377207667223915,-0.1531066345692017,-0.26248181766716927,0.5007710891770109
MKS.L,0.16264317223378533,0.1819858830419241,0.3534005587778716,0.4559324925882527,0.18708474149764773,-0.2420283240596308,0.29746584272418847,-0.41055387268302823,0.7129408898734342,0.1916506481602454,-0.1626316972738312,0.056122605540755315,0.008496153102609554,0.43812535790151375,0.29344547088698414,0.36063046106879765,-0.08704706816672579,0.3962833959024338,0.4052161216809548,-0.027529787288275712,0.5395426048496663,0.307635864146376,-0.07757109425312778,0.22879141013323032,-0.008363359318947348,0.15246338749472396,-0.20780480543607077,0.23679565602012265,-0.16558569621135868,-0.1429230540494007,0.546041791170455,0.1563033068778511,0.48560995545239904,0.3317664398295131,-0.15430718281213227,-0.163317887801445,-0.26685162009282054,-0.20965134819129094,-0.054596613194774,-0.33515045367819113,0.566194769787974,-0.051422626205332056,-0.04332582842991264,0.29354609932215303,-0.011392938069735898,0.3583694960970846,0.4666306872911778,0.35917935923029165,0.2551779955288683,0.25399357809085304,0.12085410055979626,0.13015508803880077,0.04757781679708284,-0.07758267006172292,-0.00010189434031702517,1.0,0.7422992099390517,-0.0014817606288111472,0.6504778120302603,0.19054745384327415,0.03491885615378253,0.22775588246888132,-0.078782381846832,-0.10305521755503427,0.08661387701289733,0.27011577990444546,0.08591747670716852,0.6979238958133752,0.24725358293250219,-0.41383745349175,0.2914184833599997,0.5292681327828169,0.018979447349972423,0.013914565934061655,-0.2053388278926468,0.3921671342087727,-0.04950294200684511,-0.08957521184731065,0.4758651075031379,-0.025874433782936163,-0.1262333913370463,-0.1219825416441232,0.27431187791035927,-0.08981044914765927,0.3717436958512887,0.3131052549530653,0.24945180586610766,-0.33216111467217463,-0.20941579729666754,0.38460800011521834,-0.030264451107352146,-0.22623179955636374,0.19426800561997076,0.129907361520498,0.24124856519476767,0.12645942693646406,-0.27572705152797,0.337586293993116,0.00901352783592382,-0.11845224243185513,0.35993965039956227
MNDI.L,0.1387331579932115,-0.10102413064291209,0.26780367409274486,0.353625556498544,0.1696743020585068,-0.4632411198350688,0.16797543699397363,-0.24809416191842795,0.6251784734795772,0.1343611735040591,-0.19492533402147938,-0.04091948771657251,-0.03062206414537826,0.5113177116474288,0.17246312818509618,0.5000544334867062,-0.1194348998209643,0.2363741468064793,0.33495976048262815,-0.17138778399509258,0.7399866418250258,0.49694903274289143,-0.10993468400123863,0.09315247162487686,-0.1361852972755833,0.060397427986693286,-0.31306532795154407,0.30053196132660553,-0.28215803908040815,-0.2595355000952435,0.6262777983821732,0.1931057867816999,0.6090646916522127,0.22321421239526074,-0.21108566312059718,-0.24579376343882434,-0.4957642774268632,-0.3591028470009298,-0.183431624270228,-0.3849696221618012,0.699600725546074,-0.1938179790535979,-0.1725674510011128,0.41006278558290604,-0.17635657458308054,0.2351260874382997,0.3432462093173561,0.3494150047029097,0.12329933804070481,0.02107502788910226,-0.06063890786069237,-0.0012013999971093108,-0.07397363311833383,-0.23326466285288835,0.029384214924894517,0.7422992099390517,1.0,-0.23561909090478314,0.7350955969454923,0.10299399441900191,0.08707378693678894,0.2672985272320622,-0.3194954230224503,-0.35745439979824006,-0.026917411977414415,0.03144932772522969,-0.11092215541570612,0.6858133158772222,0.29522409576277653,-0.5211246777405246,0.3651101106439123,0.29832668741448576,-0.020983867161128,-0.047566422455297276,-0.3829981866476547,0.4184141332015853,-0.14099493776468275,-0.3204716431229621,0.5228816775359044,-0.24928027479278364,-0.24691667415162064,-0.2747067339087265,0.23054347032418424,-0.3989906317699079,0.2927614949451765,0.16693816024083583,0.047873017307751634,-0.4391345939736184,-0.36180438291237754,0.4151917323908996,-0.19392750895327357,-0.4433954541521546,0.1788866940137909,-0.07918790311602997,0.1887516120005208,-0.007801733687648974,-0.4430774122233906,0.3916948932681803,-0.0415474061438269,-0.2800787629330095,0.4250058794397818
MRO.L,0.7155792281147343,0.6637534342852488,0.68960354965577,0.6140888575266604,0.7069609102027701,0.7418157890289843,0.7130186372243847,0.3907837595279688,-0.029601857361465273,0.7115181229569365,0.7246127311448554,0.7308733459196296,0.7274466281809429,0.2012399444282909,0.7001237048176921,-0.08478168480562806,0.7100681845895227,0.6715782823732611,-0.2118257006630651,0.5104279538460762,-0.23429744164656505,-0.766661738665268,0.5279092403879013,0.5910029840556568,0.808213078198939,0.6179172884689836,0.6519330277683809,0.4263012564822523,0.8463818748890632,0.6508152698890445,-0.13124284202807607,0.4395971335031344,-0.6598913649223537,0.6895374772837494,0.55122213276337,0.5249638159834787,0.6310071786266516,0.7972828011454713,0.5821603792536522,0.6162880401491955,-0.6347219147133889,0.7057896656318022,0.8027869199481394,0.108761095504291,0.7883491795170637,0.36247687081786867,0.42758973241298026,0.3893968579404338,0.8675530024587079,0.8493174101519847,0.8046478061684917,0.7771176811899276,0.8514556919103765,0.6373799725896889,0.5826901111220445,-0.0014817606288111472,-0.23561909090478314,1.0,-0.3703745251202586,0.19757720989875993,0.2612283680679863,-0.11005609380827841,0.8160501542916933,0.8567318877953749,0.8127757538275768,0.21331366787254433,0.8771523089173273,0.2063822701271394,-0.5580265354098106,0.42365816190309424,0.43598181428010224,0.7856753773245885,0.1669781536833742,0.6935438604856439,0.7052551668693742,0.2701078765107788,0.500014356189091,0.6696305375690642,-0.6256913892771864,0.7725342870204489,0.7075281061961901,0.66712783930795,0.6065317537064272,0.7128427206350786,0.7701566211806673,0.663902933593974,0.24460422823582323,0.37816094316112314,0.7002314823290122,0.0971682981861301,0.6389550590229579,0.8221034936569631,0.3580043287700492,0.8216785208651984,-0.4295030574103994,0.7897228312688938,0.5715580606908967,0.2875068965264529,-0.11303369826394742,0.48392843233735955,-0.07319007303369199
MRW.L,0.04265683535705428,-0.34257863245092335,0.16756337388305084,-0.011568644428720236,0.1445915811801208,-0.661154825637988,-0.11218619974119674,-0.12943202994940584,0.5078266137663991,0.010889795245764078,-0.20255930677464914,-0.10733253112834214,-0.14676356991862627,0.5496662538960719,0.21899363097286045,0.6724951698095707,-0.24729459556853328,0.14729309088885265,0.49217939069645367,-0.3986333539616474,0.6146542570561077,0.6884085480944692,-0.1995886772304376,-0.2160204142919346,-0.37704448443989597,-0.27520147080888263,-0.446834505749721,0.4084949561640335,-0.325449434900976,-0.5526141653124992,0.7446956288359491,-0.23229748336571385,0.7248573031505628,0.23489024020375776,-0.2943668586042532,-0.2696772929247201,-0.777136093500302,-0.5081053438611045,-0.5465892519365604,-0.6503358480900047,0.7455174836053975,-0.5344569883798373,-0.357609838237286,0.6356487773590346,-0.4009778658748221,-0.15432844414231225,0.2856586978884519,0.5256442050009552,-0.11014712066083412,-0.1057456459681314,-0.034067185020198,-0.15639196357517643,-0.19446098195589995,-0.46977188794358954,0.06887168508380333,0.6504778120302603,0.7350955969454923,-0.3703745251202586,1.0,0.22917672954204119,0.29934992171710667,0.07616879981226404,-0.47814873602161995,-0.41610563042008303,-0.2088566507875727,-0.031319857160774824,-0.3358823985990723,0.6697697480986488,0.3279040071212287,-0.5206735901487458,0.42244097902917727,0.9343826942221302,-0.34778580819333216,-0.2432256326042655,-0.627656814678569,0.1839978270502084,-0.5654095151361289,-0.5721568100606511,0.7117693054397963,-0.5407307251438918,-0.432215200801663,-0.43314344276397654,-0.1480919986204755,-0.601001883565472,0.06951561491638371,-0.18314134019826886,0.15807823320017528,-0.5983191001885465,-0.6383498574211296,0.6728138050779104,-0.5411532399385752,-0.6892290191541816,0.32712343911010616,-0.2806909896490298,0.16781118312809484,-0.10637397577670048,-0.6569335839495094,0.4946072643721433,0.12661161712700728,-0.6671736737888772,0.637659744088177
My Portfolio,0.18314306428248445,-0.11750333731930102,0.20319382502287064,0.02160725411463043,0.29283031374788443,-0.1634652809319086,-0.020553333515197426,0.09033730040647024,0.21133428342637808,0.18782911520506446,0.07993244551748699,0.014386921872210544,0.12219631578049099,0.15138072856910034,0.3193809534961565,0.4575798723894044,-0.023827199574706266,0.3003185183354298,0.3888406537884943,-0.2947668361820527,0.005378372613581315,0.11441379394372155,-0.07617404811921184,0.007052730738529719,-0.016969574486406385,-0.15116227970738252,-0.15154794803352717,0.2031215916481108,0.1242743288768922,-0.24254410161715984,0.313285048629433,-0.11304879669935901,0.14624290013794697,0.42263701037322515,-0.0342302580698203,0.02880375771441765,-0.22004220080863296,-0.08562717736816969,-0.11699240266058376,-0.2039090015690397,0.13855786102943443,-0.15508129731929665,0.25812726842770345,0.4357179628657961,-0.05714984300136663,-0.02089002774042104,0.5004571364967436,0.3200070903931081,0.15516036793731383,0.3447121459035027,0.21419966659504727,0.0007533235312743321,0.1187953015933024,-0.2343065641406255,0.21482706048129968,0.19054745384327415,0.10299399441900191,0.19757720989875993,0.22917672954204119,1.0,0.17221937749914062,0.13820597312233948,-0.07307706403601574,0.08419689537769022,0.04032656158229395,0.259196844755489,0.026401636638204846,0.24059114667977477,0.12079381073991152,-0.14387532417298962,0.328957487778027,-0.6437488502530718,-0.38006290513806923,-0.05102295345464971,-0.21200698188442096,-0.06005180446083675,-0.2997050509539176,-0.14488789298140217,0.17071796407383416,-0.07362392598740632,-0.1572002832498355,-0.22191717775437453,0.10354204373493525,0.007857715644470308,0.29168081747980484,0.023607414671202996,0.9893073716862646,-0.33950121285892904,-0.2053803771900301,0.4016524817768248,-0.15067498377226368,-0.11089862837601558,0.20798402280549663,0.019143223607211667,-0.010060328389547757,0.09597350959306987,-0.24090507013632095,0.2827238562710862,0.42138454213969345,-0.24552891566604512,0.31877806474097853
NG.L,0.46331515834261205,-0.005180092465401498,0.4507277580311962,0.1631611750694083,0.5820909908281348,0.10664501659361399,0.3231943420072998,0.6846433930309646,-0.2653993085648045,0.2910622208094404,0.6463264181305707,0.6069092251195826,0.416250158793942,0.5897938884636328,0.6283005275176496,0.30252983394842325,0.4265411073911941,0.4959481933086968,-0.2833925521672009,0.233478557821404,0.32796831091566375,-0.14672027862340858,0.477038806687598,0.0714737378325346,0.29885181354159013,0.10432442717681618,0.4291382905393591,0.758850111312207,0.4975059486066473,0.14289996544542807,0.36876894040581054,0.07889476859616665,-0.10407542882164918,0.35719382098600444,0.32799501437633743,0.25707996412342554,-0.26234045897609365,0.34641528242635383,-0.2776949226536557,0.12620368238569463,-0.18437275735253786,0.10789593563618037,0.39541372035018957,0.6257087721549263,0.3200445876790728,-0.24651795351803402,0.0323824579354774,0.7236050280151276,0.36667850863740314,0.2682342546969604,0.6146085172337199,0.4967327175504244,0.4867425349431412,0.1798558588887954,0.6428976585811639,0.03491885615378253,0.08707378693678894,0.2612283680679863,0.29934992171710667,0.17221937749914062,1.0,-0.22408406208637455,0.27077530175949754,0.26958208871894274,0.4910047072824425,-0.5383595183923795,0.21904836142408726,0.45162207153272993,-0.5493361061291469,0.3027841345893542,0.6601509800214704,0.8566165649826644,-0.02714266816949308,0.3776211623513451,0.1222021723063968,0.4909401301836852,-0.07467868017666603,-0.02999400582877535,-0.2870315581511808,-0.025832556117326478,0.3634279474335947,0.3326538968131528,-0.01658430537787916,-0.31080727595188506,0.3939513509830743,-0.05462492470661989,0.1674945568912522,0.09350486282442193,0.09234071765322963,0.7955576094736696,-0.14419934151168062,0.011143217146829192,0.8726165057368502,0.30326703571897534,-0.6218816870984423,0.481425712105559,0.08569161191415418,0.8255651368371072,-0.2830416985800037,-0.3328048611489317,0.3587625980621749
NMC.L,-0.4432729674522814,-0.3681135347897292,-0.1867707430393738,0.15393591555633596,-0.25627531280869714,-0.3705642131431014,-0.03224948649470518,-0.2812368805371711,0.18116442964477478,0.06569683873544628,-0.5025704258573527,-0.34678381296268657,-0.4563572934922155,0.19300264730886701,-0.17053898762124176,-0.005197445366355478,-0.4323224320378863,-0.04385157574988174,0.3027626018470945,-0.18654080002595005,0.4514263426996363,0.35385417616145504,-0.4953469806006143,-0.18730672654927052,-0.2341256672421474,-0.27082473311642463,-0.400169741818612,-0.23321985321127847,-0.4315466123632277,-0.30866108385109076,0.35642258070061045,0.3671428224056167,0.17794449956656772,-0.20703388226806108,-0.40875604558124606,-0.3759380529770271,-0.16917561844543844,-0.3982016540243301,-0.08480621045496545,0.08193996317972958,0.469438113226377,-0.22954481991096418,-0.2937812465113542,-0.017992552628868005,-0.35905558263240556,0.24568947645320852,0.4317216663460572,-0.1756387227052267,-0.1963272428638129,0.1083881647226708,-0.28302502445493244,-0.24535227124882716,-0.293347646087797,-0.2941378076241706,-0.36716179325122894,0.22775588246888132,0.2672985272320622,-0.11005609380827841,0.07616879981226404,0.13820597312233948,-0.22408406208637455,1.0,-0.4075233271607212,-0.5023176126901395,-0.246900089955458,0.3693857207333195,-0.19098881740000875,0.10241332934309154,0.4264518607493064,-0.3674352218536455,-0.10871013835007683,0.20844814692515237,0.011313190529967187,-0.4638609723358249,-0.3393024828672709,0.06977047644020173,-0.07900420034638754,-0.08618043054566707,0.259377012379738,-0.15165131651671898,-0.4113506441075668,-0.5072208984467491,0.08410049976714525,-0.1737223869670627,0.13313191652650266,-0.014468050386051447,0.07741132604498012,-0.41446741546627835,-0.3072540660845537,0.029594644843430926,-0.07050892104452565,-0.21354256683210157,-0.05194893320843793,-0.24502883484284613,0.47754385720878945,-0.3064994292592626,-0.35259161291295893,-0.00893610815656262,0.32613298575938754,0.16677287658704126,-0.13992926034633676
NXT.L,0.7260885493780658,0.8533317691898705,0.6347440003401232,0.6416500054941577,0.5682958516142317,0.9480822686274686,0.7771873949768694,0.3711068358297131,-0.1519184198937062,0.4925574136840808,0.7979383227351302,0.8458974453305977,0.7878384134681858,0.01988125011851257,0.5708373273581046,-0.3725575868818269,0.8320563369731541,0.6350358760111126,-0.6004097961041459,0.760481622920069,-0.29865289440584414,-0.940222362914183,0.7710394320191172,0.7435998732090665,0.9327935309450023,0.8162565116785931,0.9004413741616931,0.3272524044733773,0.8840004865659735,0.9066439020148801,-0.38720297757899247,0.44128543812984267,-0.7641290550513654,0.4346389615925984,0.713971149802009,0.7027557309596393,0.7917673042820478,0.9677210890678367,0.6922033446246715,0.6723199345242288,-0.7957542282472849,0.9233936273233123,0.9479027634077927,-0.1614962780503,0.963454402103375,0.4483415426580943,-0.011339708803571972,0.28794212570314776,0.821699865699771,0.6686030625150149,0.7514523691778923,0.8720093492121349,0.856993104146656,0.8914293143180242,0.5232139091324352,-0.078782381846832,-0.3194954230224503,0.8160501542916933,-0.47814873602161995,-0.07307706403601574,0.27077530175949754,-0.4075233271607212,1.0,0.9400738101669213,0.8824699619293443,-0.020034658646492363,0.9153869325882592,0.08799451363727126,-0.7528532111983668,0.563205625132654,0.2516546541580415,0.6505255368103464,0.49504165227471586,0.9006007239932745,0.9384145804979351,0.38359612377896213,0.7315740300480109,0.8330047360838684,-0.7981613589862775,0.8912960964363065,0.9481243074863857,0.9386004684967686,0.5835598824189105,0.6936332499036318,0.587931171357627,0.7118605895498321,0.07063378449301372,0.7451182479680354,0.9295806263986773,-0.09876483502485205,0.7737753787829077,0.9060598107698966,0.293098490119413,0.9115946976442815,-0.658962369747488,0.8301245429325258,0.8458170891168068,0.1406425005477493,-0.5361618907512722,0.5610445209136539,-0.2744040057354104
OCDO.L,0.7707327541465101,0.8115337294369689,0.6521551760895844,0.5152422516381735,0.6334747789526064,0.8853256139214093,0.6805408417691295,0.3894038594251965,-0.08288771647369597,0.5331518001661856,0.8159510666746757,0.8069078617543746,0.806471477263682,0.006737706024141617,0.6490179763648553,-0.2077835630473265,0.7991609764834581,0.6239990909846211,-0.4184162086385901,0.6041802072817843,-0.424273119808847,-0.8828528180197758,0.7038645037492643,0.665512263240296,0.8560053873278597,0.7149724471031846,0.8090232185549423,0.3599715684616998,0.9087766891562274,0.7793738975742107,-0.35267963268187913,0.2804511723478995,-0.7169744240987207,0.5814011137440788,0.6626723163784825,0.6956088742609782,0.7150555451275225,0.9197970858222932,0.6235148370856116,0.5274555567816114,-0.7993460610207491,0.8058324221796906,0.8790603299478967,-0.037044022113501884,0.8976580597804663,0.29970947882642157,0.0964488587693412,0.3610346718496921,0.8207820874771777,0.6911560076820006,0.8169304488519732,0.8140640656192734,0.8634836068712465,0.7788557150879923,0.5734724399299975,-0.10305521755503427,-0.35745439979824006,0.8567318877953749,-0.41610563042008303,0.08419689537769022,0.26958208871894274,-0.5023176126901395,0.9400738101669213,1.0,0.8327983979122993,0.017076558170197237,0.8785197238155459,0.09590987739992285,-0.7193325119606928,0.539110476002167,0.3261612126854551,0.7195819699706076,0.252979703860077,0.8431387623223987,0.8469116250921255,0.22781112058990324,0.5617562581256407,0.7285628524307338,-0.6988944154499762,0.8175792345901868,0.8590091253462165,0.861847063674136,0.5424468596801653,0.7361366083074862,0.5930412995077639,0.6485958848081095,0.167920847844762,0.6323605570753909,0.8245686221822197,-0.005175696489163109,0.6820186750667043,0.8591225243846562,0.28974914447982125,0.8683313947253473,-0.619042380281021,0.838131050074143,0.74311632709322,0.17435170889734447,-0.3524718065704688,0.44380608399400706,-0.14532428110384668
